======================================================================
  DAFTAR DRAMA - ENGLISH
  Total: 1630 drama
======================================================================

No.    ID       Judul                                               Episode
1141   3806     En direct : je brise leur mensonge                    43 eps
1142   3807     Wrapped the Playboy Around My Finger（Dubbed）          69 eps
1143   3810     Venganza de doble filo(Doblado)                       42 eps
1144   3815     Second Chance, Boss                                   76 eps
1145   3819     Mr. Ambitious                                         63 eps
1146   3825     Hearts Behind Thorns                                  71 eps
1147   3826     Permainan Naik Pangkat                                63 eps
1148   3827     Abrazo de Erizos                                      71 eps
1149   3832     Pelukan landak                                        71 eps
1150   3833     My Ex, The Final Boss                                 79 eps
1151   3836     Contract Husband, Beloved Sweetheart （Dubbed）         80 eps
1152   3837     Twice Upon a Time                                     70 eps
1153   3838     A Calculated Fortune                                  82 eps
1154   3839     Miraculous Baby Ancestor: The Succession War          59 eps
1155   3862     Bis wir uns vergessen                                 50 eps
1156   3867     Fuire Cette Main                                      63 eps
1157   3868     Douce Nuit                                            98 eps
1158   3870     They Chose Her                                        40 eps
1159   3875     Ersatzbraut                                           36 eps
1160   3880     Princess Jane's Daddy Makeover （Dubbed）               66 eps
1161   3891     A Kiss on the Thorny Rose                             85 eps
1162   3904     The Little Animal Whisperer                           75 eps
1163   3905     All My Life, Only For You                             60 eps
1164   3911     Only Her Diary Heard Her Weep                         60 eps
1165   3912     Consort's Escape Plan                                 80 eps
1166   3913     Koi Kecil: Titisan Penyelamat                         75 eps
1167   3914     The Romantic Thesis of Us                             61 eps
1168   3917     Versehentlich einen CEO geheiratet                    53 eps
1169   3919     Cinder-Ella                                           82 eps
1170   3920     The Outcast's Retribution                             70 eps
1171   3938     Surrogate For My Ex's Billionaire Uncle               64 eps
1172   3939     The Heiress & Her Lying Beast                         65 eps
1173   3940     The Alpha King's Mistake                              46 eps
1174   3941     The A+ Queen                                          80 eps
1175   3942     Vengeance of the Moonlight Mandate                    66 eps
1176   3943     How to Dump Your Husband in 3 Exams                   84 eps
1177   3945     Destinados a estar juntos                             75 eps
1178   3947     Frisson de Printemps                                  85 eps
1179   3949     Villain Rewritten                                     75 eps
1180   3950     My Very Royal Romance                                 50 eps
1181   3952     Chale, mi amante es jefe(Doblado)                     75 eps
1182   3955     The Last Sane Man                                     82 eps
1183   3956     49 Days of Immortal Power                             80 eps
1184   3957     Claim the Throne                                      93 eps
1185   3961     Wicked Protagonist                                    90 eps
1186   3962     The Ruthless Path of Regret                           81 eps
1187   3963     The Vengeance of a Resurrected Man                    81 eps
1188   3964     Wonder Lady                                          100 eps
1189   3965     The Doomed Pawn's Fate-changing Game                  95 eps
1190   3966     The Lost Heiress's Vengeance                          84 eps
1191   3967     Perebutan Hak Tahta                                   93 eps
1192   3970     When Pretend Turns Real                               90 eps
1193   3971     Vows That Bind the Kingdom                           100 eps
1194   3972     The Eye That Knows                                   100 eps
1195   3974     The Beggar's Cure                                     91 eps
1196   3975     The Marvelous Mrs. Moore                             100 eps
1197   3976     The Ultimate Shadow Strategist                        97 eps
1198   3977     The Delivery Boy's Challenges                         99 eps
1199   3985     Makin Ditahan, Makin Penasaran                        40 eps
1200   3986     The Emperor I Kept as a Lover                         80 eps
1201   3993     The Healer's Rise from the Village                    99 eps
1202   3995     Unrivaled Son-in-Law                                  78 eps
1203   3996     The Noble's Grudge                                    89 eps
1204   3997     The Millionaire Princess Returns                      81 eps
1205   3998     Whispers of the Wind                                  99 eps
1206   3999     Unfulfilled Desires                                   97 eps
1207   4000     Wrongly Married My Mr. Right                         100 eps
1208   4001     Tonight, I Seduce the Father                          87 eps
1209   4002     The Pryne Sect's Elder Disciple                      101 eps
1210   4003     The Bride Without a Groom                             96 eps
1211   4005     Sacred Sin                                            57 eps
1212   4006     The File Transfer Fiasco                              81 eps
1213   4007     His Dear Nemesis                                      67 eps
1214   4008     Unbending She                                        100 eps
1215   4010     Vows Uncharted                                        80 eps
1216   4013     The Serendipitous Alliance                            98 eps
1217   4014     Von Arbeitstier zur Kaiserin                          62 eps
1218   4024     My 6th Chance to Love                                 65 eps
1219   4025     Love After Amnesia                                    69 eps
1220   4026     Charity's Chains                                      76 eps
1221   4029     The Unspoken Solitude                                 50 eps
1222   4040     Esta noche, lo seduzco                                87 eps
1223   4042     Vidas Invertidas                                      76 eps
1224   4047     Her New Chapter （Dubbed）                              60 eps
1225   4050     My Gossip Boyfriend is a Billionaire                  57 eps
1226   4052     (Dubbed)The Legend of Zu                             102 eps
1227   4053     (Dubbed)Goodbye, Unrequited Love                      86 eps
1228   4054     Baby Lucky Star                                       84 eps
1229   4059     Hot Love Above the Clouds                             59 eps
1230   4062     Legacy of Love                                        60 eps
1231   4063     Tell Me You Love Me                                   85 eps
1232   4065     “Bro”ken Hearts                                       80 eps
1233   4073     The Baby Deal with My Ex’s Uncle                      54 eps
1234   4074     Encantada de casarme contigo                          50 eps
1235   4076     My Rumored Boyfriend                                  51 eps
1236   4087     Stepmother's Revenge                                  80 eps
1237   4088     The Top Scholar's Scorned Wife                        71 eps
1238   4089     The Villain's Script                                  76 eps
1239   4090     The Final Echo                                        73 eps
1240   4091     Caged Beauty                                          80 eps
1241   4092     From Fake to Flame                                    80 eps
1242   4093     Ascendant—Sci-Fi Cultivation                          78 eps
1243   4094     An Heiress's Rise—From Exile to Empire                72 eps
1244   4095     This Time I Choose You                                73 eps
1245   4096     The Disciple's Ascension                              92 eps
1246   4097     Wives for the Portal                                  71 eps
1247   4098     The Heiress Is A Cop                                  83 eps
1248   4112     Messages from the Future                              80 eps
1249   4113     Bound to President's Heart                            60 eps
1250   4117     She Who Holds the Leash                              120 eps
1251   4118     Mieux vaut ​Ennemie                                   71 eps
1252   4122     The Beloved Mind-Reader                               81 eps
1253   4123     My Rumored Boyfriend                                  51 eps
1254   4124     Alice Unchained                                       65 eps
1255   4126     Love Heals the World                                  83 eps
1256   4127     Woke Up Married to My Crush                           53 eps
1257   4128     From Contract to Cherished                            79 eps
1258   4129     Baiting the Magnate                                   82 eps
1259   4130     Win Her Back                                          86 eps
1260   4131     Doctor, Be Mine                                       81 eps
1261   4132     Cherished by My Sweet Zaddy                           63 eps
1262   4133     Vengeance Blooms in the Second Life                  100 eps
1263   4134     Falling for the Rose                                  77 eps
1264   4136     Wrapped the Playboy Around My Finger Season 2         79 eps
1265   4137     The One Who Loves Me Most                             69 eps
1266   4138     Irreplaceable You                                     76 eps
1267   4144     Mi Esposa Salvaje 2                                   79 eps
1268   4145     Mi Esposo Ciego                                       87 eps
1269   4152     The Mafia's Unwanted Blind Savior                     53 eps
1270   4153     Cendrillon du PDG 2                                   77 eps
1271   4157     One More Taste of Love                                62 eps
1272   4168     Schicksalhafte Wiedervereinigung                      59 eps
1273   4171     The Prince's Mismatched Healer                        80 eps
1274   4172     Corynn's Little Black Book                            67 eps
1275   4173     Blossom in the Enchanting Night                       90 eps
1276   4174     Beauty's Sharpest Blade                               78 eps
1277   4175     Gilded Shackles                                       74 eps
1278   4176     Me Against the World                                  76 eps
1279   4177     The Revenge of a Good Girl                            75 eps
1280   4178     I Am Unstoppable                                      76 eps
1281   4179     Call Me By Her Name                                   60 eps
1282   4180     A Profound Love As the Sea                            58 eps
1283   4182     Oops! My Mouth is Cursed                              80 eps
1284   4192     Mr.& Mr. Ace                                          57 eps
1285   4193     Embracing the Clear Sky                               90 eps
1286   4195     My Junior’s a Handful                                 80 eps
1287   4197     Teuflische Hochzeit                                   90 eps
1288   4203      Love&Lances                                         105 eps
1289   4208     His Unexpected Revenge Bride                          81 eps
1290   4209     Lazy Sword Master                                     73 eps
1291   4210     So My Juniors Are Legends                             82 eps
1292   4211     Demoness Unbound                                      85 eps
1293   4212     Ember Within                                          81 eps
1294   4213     Executive Affair：Resigning From Your Love             64 eps
1295   4214     My Devoted Heir                                       64 eps
1296   4220     Oops! Daddy's the Grumpy Boss                         94 eps
1297   4221     Takluk dalam Hasrat                                   64 eps
1298   4222     Fallen for the Black Rose                             60 eps
1299   4223     A Moment's Choice                                     60 eps
1300   4224     Pikiran Menyentuh Angkasa                             60 eps
1301   4233     The Grandmaster Bodyguard                             55 eps
1302   4236     Este guardaespaldas es imbatible                      55 eps
1303   4237     (Dubbed)Glory of Lady Su                              99 eps
1304   4238     The Incarcerated                                      83 eps
1305   4239     Reborn on My Wedding Day                              47 eps
1306   4241     Probeehe mit dem CEO                                 100 eps
1307   4245     Retour ? Jamais                                       65 eps
1308   4246     Plan de fuga                                          83 eps
1309   4248     Venganza Nupcial                                      47 eps
1310   4249     Lady shark in law                                     47 eps
1311   4256     You Messed with the CEO's Wife                        64 eps
1312   4257     (Dubbed)Back in Time to Punish My Family             100 eps
1313   4258     (Dubbed)His Ultimate Favor Is Me                      94 eps
1314   4259     Rising from the Flame                                 81 eps
1315   4260     Love Through the False Front                          73 eps
1316   4261     My Master's Marriage Mission                          80 eps
1317   4262     The Hidden Whispers                                   80 eps
1318   4268     Parfum de Nuit                                        94 eps
1319   4269     Bei dir bin ich zu Hause                             100 eps
1320   4270     Ehefrau inkognito                                     80 eps
1321   4276     The Billionaire Nanny Handbook                        66 eps
1322   4277     Cancel Me If You Dare                                 80 eps
1323   4280     Poder absoluto contra ciberacoso                      80 eps
1324   4284     The King of Belvor                                    97 eps
1325   4285     The Red at Midnight                                   65 eps
1326   4290     Fake Pauper, Real Heiress                             82 eps
1327   4291     A New Life Blooms After Divorce                       85 eps
1328   4292     The Driver's Ascent                                   70 eps
1329   4293     Knockout Lady                                         59 eps
1330   4296     Pregnant and Promoted（Dubbed）                         60 eps
1331   4308     De chofer a cumbre                                    70 eps
1332   4310     Hidden Love No More                                   71 eps
1333   4311     Two-Life Revenge                                      78 eps
1334   4312     Help! I Fell for My Billionaire Target                60 eps
1335   4313     Fatal Temptation                                      67 eps
1336   4315     Cœurs en Jeu                                          65 eps
1337   4316     Neu vergeben, besser gelegen!                         65 eps
1338   4321     Dosa Playboy Disetir                                  55 eps
1339   4323     The Girl We Three Left Behind                         66 eps
1340   4324     Manage the Unmanageable                               55 eps
1341   4325     A Gift Called You                                     64 eps
1342   4326     Love Landed With the Amnesiac Heir                    58 eps
1343   4333     The Family We Build Season 2                         113 eps
1344   4339     Bajo un nuevo techo 2                                113 eps
1345   4355     Sie heiratet seinen Vater                             52 eps
1346   4358     Grandmaster in Heiress's Guise                        61 eps
1347   4359     He is not your husband                                50 eps
1348   4363     Gilded Cage Scheme                                    80 eps
1349   4364     Catch Me, My Prince                                   78 eps
1350   4365     When love returns                                     62 eps
1351   4369     Moonlight for Me Alone                                80 eps
1352   4370     The Heart of My Lord                                  81 eps
1353   4371     A Do-Over with the Tyrant                             80 eps
1354   4372     Palace of Lies and Revenge                            80 eps
1355   4373     Love's Second Chance                                  56 eps
1356   4374     Heiress' Reckoning                                    86 eps
1357   4375     Lucky Quest of the Mountain                           82 eps
1358   4377     Waking to Your Love                                   60 eps
1359   4384     Two Souls & One Vengeance                             62 eps
1360   4388     The 10-Year-Old Grandmaster                           98 eps
1361   4391     Bayi Pembawa Hoki​                                    70 eps
1362   4400     Sou a Conquistadora do Imperador​                     84 eps
1363   4402     Retour en Gloire                                      68 eps
1364   4411     The Dragon Roars Back                                 53 eps
1365   4415     More Than Meets The Eye                               49 eps
1366   4424     Saat Kebenaran Terungkap                              49 eps
1367   4426     Apenas quarenta anos de idade                         52 eps
1368   4427     Divine Reckoning                                      69 eps
1369   4431     I Set Boundaries, They Lost It                        65 eps
1370   4446     Underdog's Ascent                                     84 eps
1371   4447     Two Hours to Live                                     66 eps
1372   4448     Destined for Alpha                                    60 eps
1373   4449     Vom Schicksal bestimmt                                75 eps
1374   4453     Rewrite My Role                                       98 eps
1375   4457     Starlit Hearts                                        81 eps
1376   4460     Robe ou Costume ?                                     89 eps
1377   4461     Geheimnis im Anzug                                    97 eps
1378   4472     Love In The Golden Years                              70 eps
1379   4476     Amores ao Cair da Tarde                               70 eps
1380   4477     Fake It Till We Make It                               51 eps
1381   4478     Final Call for Love                                   50 eps
1382   4480     The Heir's Vengeance                                  50 eps
1383   4481     The Heir's Vengeance                                  70 eps
1384   4482     From Outcast to Overlord                              82 eps
1385   4483     Sugar Mommy And Her Kept Man                          73 eps
1386   4487     Reborn from the Mudslide                              70 eps
1387   4491     When Mom Returned A Cash Gift, Her Daughter Lost      49 eps
1388   4496     I Joined My Husband’s Deadly Play                     50 eps
1389   4509     7 Hari Panduan Bertahan Longsor                       70 eps
1390   4510     I'm Immortal, But I'm Useless                         87 eps
1391   4514     The Pretty Little Schemer's Playbook                  90 eps
1392   4515     Master of Elixirs                                     80 eps
1393   4516     Shattering the Nightmare                              82 eps
1394   4517     When the Star Dances Again                            85 eps
1395   4518     Fatal Petals                                          60 eps
1396   4519     Fatal Petals                                          82 eps
1397   4521     Sou Igual ao Amanhecer                                81 eps
1398   4522     (Dubbed)Light of My Life                              75 eps
1399   4523     (Dubbed)Loved by the Emperor After Divorce            88 eps
1400   4526     Au bout de l’amour fou                                52 eps
1401   4530     Angin Semi di Balik Tirai Emas                        64 eps
1402   4537     A Criada Substituta Comandante                        80 eps
1403   4538     Wiedergeboren in Rache                                77 eps
1404   4539     Un nouveau printemps                                  82 eps
1405   4540     Sleeping Handsome, Let's Mate!                        79 eps
1406   4541     The Fertile Heiress' Second Choice                    64 eps
1407   4544     Me vuelvo madrastra de mi prometido                   64 eps
1408   4545     He Never Measured Up                                  72 eps
1409   4549     (Dubbed)Trio Tycoons Compete For My Heart             80 eps
1410   4550     (Dubbed)Jealousy Strikes the Charming Sickly Lea     102 eps
1411   4551     The Minister's Daughter's Vengeance                   86 eps
1412   4552     My Enemies Make Me Stronger                           81 eps
1413   4553     (Dubbed)Embracing the Clear Sky                       90 eps
1414   4554     Vengeance & Vow                                       66 eps
1415   4558     Scandal Queen and Her Mind-Reading Baby               64 eps
1416   4567     (Dubbed)Redemption of the Imperial Princess           98 eps
1417   4569     Veiled Devotion                                       65 eps
1418   4570     The Gilded Trap                                       31 eps
1419   4582     Quatre femmes chez Lui                                91 eps
1420   4584     Matrimonio Sorpresa                                   89 eps
1421   4585     Matrimonio Secreto                                    65 eps
1422   4586     The Wrong Missy                                       64 eps
1423   4589     Cuerpos Cambiados                                     86 eps
1424   4590     I Forgot I Married Him                                60 eps
1425   4591     The Billionaire’s Second First Love                   60 eps
1426   4594     She Calls It Baby. It Calls Her Meat                  55 eps
1427   4596     Gigit Anjing, Karma Membalas                          55 eps
1428   4601     Perros rabiosos                                       55 eps
1429   4603     Kiss Me in Couture                                    55 eps
1430   4609     Ignited By My Bestie's Son                            53 eps
1431   4614     Against The Fatal Whispers                            53 eps
1432   4623     Despedida Sem Remorso                                 53 eps
1433   4630     Love Frozen at Five                                   56 eps
1434   4634     The Wife's Dangerous Game                            100 eps
1435   4638     Bound by Poison                                       73 eps
1436   4639     The Billionaire Mother in the Coffin                  50 eps
1437   4647     Ya no te amo                                          72 eps
1438   4648     Kiss Me Then Kill Me                                  58 eps
1439   4649     The Baseball Star Ex I Loved Again                    55 eps
1440   4651     The Commander's Revenge Wife                          75 eps
1441   4661     A Touch of Fate                                       92 eps
1442   4665     Turn Left to Mr.Right                                 58 eps
1443   4666     Lust and Deception                                    64 eps
1444   4668     Il n'y aura plus de « nous »                          76 eps
1445   4671     dreimal verziehen,    dann leb wohl                   80 eps
1446   4672     Empregada Vingativa                                   80 eps
1447   4679     Lima Tahun Dusta                                      60 eps
1448   4680     Where She Leads, He Follows                           50 eps
1449   4684     Daddy’s Girl, Don’t Test                              75 eps
1450   4685     The Heart I Gave for His Life                         55 eps
1451   4692     Heart of the King                                     58 eps
1452   4700     Sorry, Mr. Flint, It's Not Your Baby                  45 eps
1453   4703     De broma a realidad: cambio de esposo                 60 eps
1454   4704     Married In A Blaze：My Firefighter Husband Is An       60 eps
1455   4705     Watch Me Take It Back                                 58 eps
1456   4709     Cayendo en su propia trampa                           58 eps
1457   4718     Bonheur tardif                                        74 eps
1458   4725     To Love You at the Cost of Myself                     59 eps
1459   4726     The Blessed One                                       30 eps
1460   4735     The Last Christmas For Daddy To Love Me               33 eps
1461   4736     Forever Begins Now                                    63 eps
1462   4737     You Can't Escape, Girl                                86 eps
1463   4741     The Bride-to-be Who Wasn't                            69 eps
1464   4746     Shadow of the Past                                    61 eps
1465   4754     Quiproquo Maternal                                    76 eps
1466   4756     Callboy Punishes Me After Sunrise                     59 eps
1467   4757     Snatching a Playboy Husband                           77 eps
1468   4761     When Love Finally Found Me                            63 eps
1469   4762     Siasat                                                60 eps
1470   4768     Trama de Sussurros de Sangue                          53 eps
1471   4771     Verschwunden – Mamas Geschichte                       80 eps
1472   4772     Inner Thoughts & Outer Schemes                        55 eps
1473   4792     First Triplets at 50 with the CEO                     60 eps
1474   4801     The Ascent: Formative Years                          100 eps
1475   4805     Midnight Bus                                          63 eps
1476   4809     Mr. Perfect Hides in My Living Room                   58 eps
1477   4818     Papa en mission                                       70 eps
1478   4820     This Time, Mom Will Save You                          65 eps
1479   4821     Sanctuary in Fists                                    60 eps
1480   4828     One Night, One Life                                   75 eps
1481   4839     Salah Goda                                            74 eps
1482   4840     Aduh! Dukun Cilik Cari Cuan                           80 eps
1483   4848     Asas da vaidade                                       50 eps
1484   4849     Corre, Noiva, Trabalha!                               65 eps
1485   4852     Matar Deuses                                          50 eps
1486   4854     Reborn Heiress: Cultivation Through Live Streams      76 eps
1487   4856     Veil of Vengeance                                     56 eps
1488   4858     Im perfekten Duett                                    50 eps
1489   4874     The Long Road Back to Her                             80 eps
1490   4878     His Bride Her Revenge                                 63 eps
1491   4880     How To Break Up With The Campus Crush                 52 eps
1492   4881     Roulette of Retribution                               60 eps
1493   4885     Pembalikan di meja judi                               60 eps
1494   4888     Virada na Mesa de Apostas                             60 eps
1495   4889     Falsche Prinzessin, wahre Rache.                      78 eps
1496   4892     Oops! I Married a Billionaire Daddy!                  60 eps
1497   4893     Skandal Makan Gratis                                  69 eps
1498   4894     Konflik di Toko Perhiasan                             30 eps
1499   4901     The Pre-Made Vengeance                                69 eps
1500   4907     Un nombre manchado de sangre                          86 eps
1501   4908     Claiming His Angel in White                           62 eps
1502   4909     The Baby Sis Strikes Back                             53 eps
1503   4910     Switching Husband：Reborn to be the Colonel’s Bri      56 eps
1504   4911     My Intern Is a Hollywood Star                         50 eps
1505   4912     The Light of My Life                                  56 eps
1506   4913     From Street Stall to Her Chase                        85 eps
1507   4917     Kebangkitan Orang Biasa                               85 eps
1508   4924     My Trapped First Half of Life                         63 eps
1509   4925     The Wrong Groom, The Right Fate                       63 eps
1510   4927     Rebutan Tiket Lotre                                   30 eps
1511   4932     A Verdade Sob a Pele                                  68 eps
1512   4934     Back to the Quarterback                               66 eps
1513   4941     Found by the Lycan King                               52 eps
1514   4945     A Noiva Divorciada do Chefe Lisboa                    79 eps
1515   4947     Cette nuit, captiver son cœur                         87 eps
1516   4949     Loyal to the Lie                                      85 eps
1517   4953     Drowning in Love                                      70 eps
1518   4954     Found You All Along                                   63 eps
1519   4955     It's Meant To Be                                      75 eps
1520   4956     Don’t Lecture Me, Kiss Me                             55 eps
1521   4957     Sistem Santai，Aktif!                                  34 eps
1522   4962     The KPI of Daughter-in-law                            46 eps
1523   4964     Suzana                                                80 eps
1524   4966     Mama, ich hole dich mit Papa!                         60 eps
1525   4967     Cette vie, plus belle.                               148 eps
1526   4968     My Accidental Business Queen                          90 eps
1527   4975     Prometimos envejecer juntos                           60 eps
1528   4976     Unfinished Symphony                                   77 eps
1529   4980     How to Train an Alpha                                 51 eps
1530   4981     Love on the Sidelines                                 64 eps
1531   4982     Falling For My Call-Boy CEO                           69 eps
1532   4983     After the Silence, No Forgiveness                     61 eps
1533   4989     Lubang Neraka                                         31 eps
1534   4993     Kinder Kommen                                         63 eps
1535   4995     Tropa do Casamento Justo                              42 eps
1536   5004     When the Sacrificed Daughter Returns                  61 eps
1537   5007     Transferred Agony                                     60 eps
1538   5009     Dusta di Balik Operasi                                60 eps
1539   5018     The Single Mom and Her Mr.Swipe Right                 56 eps
1540   5019     Accidentally Pregnant with the Mafia Boss             51 eps
1541   5020     The Maid is Actually an Heiress                       60 eps
1542   5027     My Pink Prince                                        70 eps
1543   5037     Nach dem Skandal: Er will nur mich heiraten!          80 eps
1544   5039     Protector’s Reckoning                                 60 eps
1545   5047     Adieu sans retour                                     60 eps
1546   5048     The Duke's Homeless Bride                             59 eps
1547   5049     Diana The Good Girl                                   68 eps
1548   5050     Love Hits Like His Right Hook                         60 eps
1549   5051     Desire Under Our Uniforms                             60 eps
1550   5052     Price of a Cure                                      106 eps
1551   5057     The Dangerous Sanctuary                               80 eps
1552   5061     Janji Masa Lalu                                       69 eps
1553   5062     Tipu Daya di Toko Buah                                40 eps
1554   5076     The Country Doctor's Secret Heirs                     70 eps
1555   5083     Ich habe kein AIDS!                                   60 eps
1556   5086     Ela cheia de Coragem                                  57 eps
1557   5090     Five Years Behind Bars, My Family Begs                61 eps
1558   5092     The Marriage Trap                                     50 eps
1559   5096     Bromance Never Gets Old                              120 eps
1560   5099     Romansa Om                                           120 eps
1561   5100     Romances maduros                                     120 eps
1562   5103     Romance dos Gentlemen                                120 eps
1563   5104     Wishes Have Consequences                              56 eps
1564   5105     The Emperor's Heavenly Daughter                       58 eps
1565   5107     Ayam Jadi Burung Api                                  30 eps
1566   5128     Fragile as a Gardenia’s Bloom                         80 eps
1567   5133     Love Beyond Sight                                     55 eps
1568   5134     The Unwanted Heiress Strikes Back                     59 eps
1569   5141     Heads High, Crowns Straight                           70 eps
1570   5143     From Weight to Wisdom                                 85 eps
1571   5164     Feuerlinie: Mama, rette mich!                         35 eps
1572   5165     Wife on Hold                                          62 eps
1573   5170     The Billionaire's Unexpected Heir                     62 eps
1574   5174     The Bloodline War                                     60 eps
1575   5176     Love Beyond Memory                                    53 eps
1576   5177     Echoes of a Crush                                     71 eps
1577   5193     A Cada Quinze Dias, Te Amo de Novo                    53 eps
1578   5197     Salva-me, Ama-me, Casa Comigo                         71 eps
1579   5198     My Crippled Husband is a Hidden Billionaire           60 eps
1580   5199     So Close, Yet So Far                                  70 eps
1581   5205     My Online GF Hates Me IRL                            101 eps
1582   5211     Wer hat meinen Zulassungsbescheid gestohlen?          58 eps
1583   5216     Toi, cadeau du monde                                  64 eps
1584   5227     Till Death Do Us Part                                 89 eps
1585   5231     Revenge of the Undercover Grandmother                 70 eps
1586   5236     No me provoques, soy tu abuela                        70 eps
1587   5239     Back For Revenge, With His Daughter                   59 eps
1588   5240     Saved by a Gardener on My Wedding Day                 47 eps
1589   5244     A Profetisa                                           60 eps
1590   5251     The Soothsayer                                        60 eps
1591   5252     Crimson Judgement                                     50 eps
1592   5253     My Sister's Double                                    85 eps
1593   5268     Aimer, jamais trop tard                               70 eps
1594   5269     Unlocked by Love                                      60 eps
1595   5280     Chasing the One He Let Go                             50 eps
1596   5285     In Other Words, I Love You                            52 eps
1597   5288     Rent A Billionaire Boyfriend For Christmas            60 eps
1598   5298     Pas Qu’un Simple Garde                                77 eps
1599   5301     Forbidden Itch                                        80 eps
1600   5305     Back in His Life, But on Her Terms                    72 eps
1601   5311     My Dragon Girlfriend                                  80 eps
1602   5312     My Emperor in Beggar’s Garb                           61 eps
1603   5313     My Ex is the Emperor                                  73 eps
1604   5315     Forbidden Desire：The CEO’s Secret Temptation          56 eps
1605   5322     Contracted to a Boxer CEO                             54 eps
1606   5327     De plebeu a Imperatriz                                61 eps
1607   5328     A Imperatriz Veio do Mundo Moderno                    73 eps
1608   5330     Cendres et Diamants(doublage)                         70 eps
1609   5333     Promesa rota, Emperatriz inesperada                   61 eps
1610   5334     En cendres, je renais                                 61 eps
1611   5338     Out of Control: Fake Love with My Enemy               58 eps
1612   5342     My Husband: Beggar or Billionaire?                    85 eps
1613   5345     Mi esposo tonto resulta ser un millonario             85 eps
1614   5350     A Jornada de Rodrigo ao Topo                          65 eps
1615   5355     Beras Palsu di Tahun Kelaparan                        80 eps
1616   5357     Grain of Truth                                        80 eps
1617   5358     The Road to the Sky                                   65 eps
1618   5365     The Mafia Princess and The New Girl                   57 eps
1619   5366     Burning Love                                          59 eps
1620   5369     Reine, encore                                         75 eps
1621   5371     Rise of the Serpent Heir                              81 eps
1622   5379     In Love With My Bestie‘s Son                          60 eps
1623   5380     Reine, encore                                         75 eps
1624   5384     Transmigrated as Their Beloved Crush                  85 eps
1625   5394     The Unforgivable Collision                            60 eps
1626   5399     Clingy Royalty                                        61 eps
1627   5423     Awaken by Vows                                        59 eps
1628   5424     The Duke's Obsession With Me                          58 eps
1629   5425     Bonnie's Unfaithful Truth                             57 eps
1630   5435     Schmerztransfer                                       60 eps

---------------------------------------------------------------------------
Total: 1630 drama
